,path,factor1,factor2,factor3,factor4,factor5,factor6,factor7,attribute
19,11n24y (6).jpg,0.43597134025707374,0.48919210754013787,0.5990418900663262,0.4390731670229831,0.573513296777495,0.43193853858631304,0.5030731965245958,1
20,11n24y (60).jpg,0.5633041550032747,0.5137313349931055,0.5159174009613863,0.35749135531712156,0.5660851514603693,0.36681370633410226,0.5714078538538154,1
21,11n24y (64).jpg,0.521890430438352,0.6573398513567141,0.6363006603300233,0.42545605595897545,0.4772753779106336,0.43451407382229,0.462861943623213,1
22,11n24y (68).jpg,0.35320548448143085,0.48484116392411447,0.6325323623955525,0.4905539739799995,0.7600716053516882,0.39076590207627915,0.5362437787390774,1
23,11n24y (69).jpg,0.40814019245345684,0.5881951768719672,0.7053400066265637,0.30324259685267796,0.567281459330857,0.3500092915050421,0.5871936912892926,1
24,11n24y (7).jpg,0.34720991049967687,0.5074252275126536,0.5263379149328558,0.34674723981092775,0.7274138696502548,0.30477982355395083,0.4603040704957866,1
25,11n24y (70).jpg,0.3085989867922335,0.47905850972504177,0.5710588043585683,0.6282253565389686,0.7048057654852653,0.4772890850272812,0.4449221336341729,1
26,11n24y (71).jpg,0.4839701238251552,0.7791830551943075,0.7453714425412917,0.28382660534301024,0.36827099440838645,0.45139214238744496,0.5885771102296052,1
27,11n24y (72).jpg,0.43429872219118265,0.629892084163876,0.6689669490854776,0.5141737385655765,0.5481213544215692,0.47764999209335157,0.5344448954562133,1
28,11n24y (9).jpg,0.5940271666344558,0.5756462587795194,0.5223644313845485,0.34620578774867283,0.5559247654660506,0.3261302465283802,0.3926834902965872,1
29,aimibento (1).jpg,0.7537516066603909,0.6360803913149656,0.5661327510485084,0.36011190862668263,0.3445653110239334,0.43050711685950727,0.42784533279910286,1
30,aimibento (15).jpg,0.4864282552604432,0.7371778710735194,0.5358954880592811,0.48127704768491436,0.4012736366855278,0.28664259036516326,0.4361492515786489,1
31,aimibento (17).jpg,0.671029129431893,0.41376482478485743,0.4076890725950261,0.0537648205663433,0.4971209815973256,0.0,0.6827733261878779,1
32,aimibento (4).jpg,0.5684737562804273,0.8124095952929785,0.6334748008050023,0.39546871249904664,0.3663540394773593,0.5864046865986391,0.5249466993919617,1
33,aimibento (5).jpg,0.0,0.9143794486584438,0.5769482755658365,0.7009194109523443,0.558782196393832,0.492132014031302,0.4477915218749303,1
34,aimibento (7).jpg,0.6327783598814803,0.6109235815209413,0.39285248064630524,0.36084796347049564,0.4845258035947076,0.38068580627034687,0.5029504155234285,1
35,aknms (10).jpg,0.6262554659411339,0.611659382907411,0.5978702884102255,0.3157185793487536,0.4860607578468416,0.3911474747985333,0.5521160992613404,1
36,aknms (101).jpg,0.5750700451473941,0.6808205524447216,0.6488404582774194,0.292430935310278,0.37667871940823355,0.39064054807618687,0.7036132335108084,1
37,aknms (103).jpg,0.7376131650044496,0.57363736752671,0.6908588968917667,0.2389078233391263,0.4775396019837401,0.459090333350644,0.6182930656766127,1
38,aknms (104).jpg,0.7870709505543723,0.5193793130888102,0.6143326153968868,0.21728606848313298,0.42084426800526237,0.34428870651276267,0.5280213684988887,1
39,aknms (108).jpg,0.4644212155172919,0.7481239163246148,0.7602253679584176,0.6588691006655965,0.44103900618936387,0.6565557170182744,0.7812862078206734,1
40,aknms (109).jpg,0.6620845813678955,0.6064437823392744,0.6713829269321481,0.4509988078649339,0.5069676305547868,0.4954571321199338,0.5164363459419344,1
41,aknms (113).jpg,0.6432937183960928,0.6047224046263159,0.6300661497979295,0.368414254817712,0.44880771339046066,0.4448068083540788,0.5574212970325034,1
42,aknms (114).jpg,0.48905647701103516,0.5589470816098294,0.7733942938273326,0.6234816207612327,0.3804240313481707,0.7267375883222827,0.5243887770180087,1
43,aknms (116).jpg,0.9478604705014372,0.27783515432565153,0.4154911498017985,0.11071862056897112,0.44047286578029865,0.41257940374455015,0.6762617799675564,1
44,aknms (119).jpg,0.6422549462725644,0.5593131146146666,0.5884557057381589,0.45496038927712273,0.5792079607459503,0.47682994070240614,0.5634582933229549,1
45,aknms (12).jpg,0.5640144502433015,0.5966711712304242,0.5446985950424194,0.46707174481741426,0.6188793570615226,0.3740810612580161,0.5215657499080885,1
46,aknms (122).jpg,0.6596429346832036,0.6046279569767414,0.6900817084614357,0.44267228047555923,0.5286637784680672,0.5813059964319346,0.5743309925041826,1
47,aknms (124).jpg,0.746836885356637,0.4653932258242718,0.5593349422930012,0.1659123887650825,0.5325612922801616,0.3969626617126818,0.5404345866322428,1
48,aknms (125).jpg,0.4657469335549189,0.6060194435471391,0.7338940048839682,0.5220017267935544,0.2907184197138517,0.8016756960441479,0.5050471953997292,1
49,aknms (127).jpg,0.646525720588031,0.6934966279555415,0.5961676484748486,0.33670815391041564,0.4378237226245539,0.391283151328501,0.6524994901185308,1
50,aknms (130).jpg,0.4783416698422386,0.6042286495190745,0.5714118700500318,0.3686842756073088,0.5003887458191778,0.31163156426417027,0.6298442635479746,1
51,aknms (137).jpg,0.6509066902039654,0.4320858596139563,0.5294704740994673,0.383272450845033,0.6374207881521212,0.45749599956184495,0.34259544813809395,1
52,aknms (138).jpg,0.7009671836206651,0.715613130173664,0.5306140588201906,0.31782783323538655,0.18988848238232714,0.4117250523923699,0.6324456044753123,1
53,aknms (139).jpg,0.628131348527867,0.5913622731522419,0.6516067492950879,0.47716509255455813,0.485662770862747,0.4847423898015778,0.4586263652100879,1
54,aknms (14).jpg,0.5946882432255064,0.7374168304323911,0.6682229037380412,0.2772966679382095,0.4653640315275364,0.3892045754946748,0.5700177473799755,1
55,aknms (145).jpg,0.6753542352190205,0.5808600636437917,0.661354949221159,0.38622661828515464,0.48347052545404295,0.41059365250416135,0.5933139195901254,1
56,aknms (147).jpg,0.5494492135300898,0.707267747155945,0.617430116118268,0.40019534900363296,0.4583255280991745,0.42420998401795984,0.5665590421246485,1
57,aknms (148).jpg,0.6949777998518555,0.6304398599752636,0.6419926213922732,0.37998410783875347,0.44569591925538166,0.4938705719443296,0.5767892092375413,1
58,aknms (149).jpg,0.7476336315338122,0.5183196842837278,0.4683631142081332,0.47266155878112787,0.61780463812723,0.4339951080242862,0.5837587172459713,1
59,aknms (153).jpg,0.6939364774131793,0.43084794063939275,0.5375007036627192,0.6186644193273471,0.46201274456219094,0.48987935884713163,0.5721261741415085,1
60,aknms (18).jpg,0.6025824778157628,0.41203497971027564,0.40939534936705274,0.633727213344778,0.7535531791478376,0.3392878360421633,0.4126344519324666,1
61,aknms (20).jpg,0.4162954077109896,0.6282098583967787,0.6308336639234495,0.5034819415039896,0.5696082005428278,0.32974320134758806,0.6996930556513774,1
62,aknms (23).jpg,0.6370619834999344,0.5699196667188137,0.6806589743508968,0.37607799287024163,0.5716870565491413,0.40263833184418707,0.5930545622364843,1
63,aknms (25).jpg,0.7128028807695553,0.5175115126067277,0.6185000639190742,0.4377068163678164,0.48975123946490445,0.5043384529897655,0.5133551689878241,1
64,aknms (26).jpg,0.7219487743706666,0.5174218465209555,0.7027232791079066,0.2726969425896878,0.4021882172774755,0.5067126306822319,0.5684550980519549,1
65,aknms (27).jpg,0.6392891440608761,0.5657420634497033,0.5656380101187533,0.5099393132540369,0.6023887252432855,0.4607159519349039,0.5414452408933836,1
66,aknms (31).jpg,0.4412578141873391,0.7456182148371502,0.657492983540198,0.3965852112582279,0.4757945768777143,0.3718686791896022,0.34780897588257587,1
67,aknms (34).jpg,0.44440506253656303,0.5676911256660652,0.7459130052111761,0.4977950320049234,0.4655742516273142,0.5046353278053904,0.5310467384444292,1
68,aknms (39).jpg,0.8054196007966173,0.6510622719413579,0.47917792888087446,0.02080946055540082,0.3620256752378864,0.3376088812194561,0.8343769261619512,1
69,aknms (40).jpg,0.5325417084620813,0.6880792088134102,0.7290909322618473,0.3946158467656752,0.48260374910427334,0.4607978916267189,0.5878369160670405,1
70,aknms (41).jpg,0.6986141255928806,0.6150359613388356,0.5939097006819886,0.17402937782624436,0.4940998119441962,0.3518013447273096,0.49441057063766536,1
71,aknms (46).jpg,0.8088975836791348,0.4277008277945332,0.5678170205795077,0.24617246275742016,0.3840784749662744,0.37056977868217433,0.7428643388470889,1
72,aknms (54).jpg,0.5110993442172683,0.5289305760971966,0.6594960519897827,0.7679517402074971,0.48207148054065585,0.6633866573774715,0.5776136535614667,1
73,aknms (56).jpg,0.40000281323084513,0.6610018356269441,0.6384036346213232,0.6051235506600009,0.48922919339199866,0.4748661234030691,0.41458855969473185,1
74,aknms (57).jpg,0.6950233092902982,0.5109913382675446,0.5277074724564444,0.5090637721742507,0.6678997856506863,0.3555589804274597,0.5903533095929708,1
75,aknms (58).jpg,0.6243783486770148,0.775700876681233,0.6581739589683473,0.22025094549886928,0.35584834422066425,0.23190488398374975,0.7158238379920504,1
76,aknms (64).jpg,0.8496073493725301,0.6243598198710312,0.7230565700837921,0.12133238720950772,0.4191773264994674,0.42521944248673094,0.7162747412790907,1
77,aknms (66).jpg,0.5035017276743393,0.6841959008131022,0.6866873421572737,0.3156479928216949,0.5746750096501393,0.33182895544925584,0.48180976813701126,1
78,aknms (68).jpg,0.5469310791530324,0.5046609175353134,0.5619269685185941,0.3743155564519191,0.6152460705958233,0.29841950306628784,0.6196751833192472,1
79,aknms (69).jpg,0.8077312420164405,0.871758732461305,0.8281352146916104,0.1694440263708199,0.0,0.5781540963154618,0.7039298972673415,1
80,aknms (71).jpg,0.6481446076857611,0.5630217960240816,0.6650514735559712,0.2803864036483899,0.49490071067231906,0.37469869499185704,0.5091197237307683,1
81,aknms (73).jpg,0.5922973552173038,0.6837019921380031,0.6576586907041586,0.20055394998680479,0.38034307257272737,0.33979830963608826,0.7803983927626258,1
82,aknms (74).jpg,0.7696114733862276,0.6004223959199151,0.4772343449051169,0.26563629275313333,0.5537510704895066,0.1993700890528053,0.6456307022292511,1
83,aknms (79).jpg,0.8663723168740048,0.3436903273704033,0.525887629139282,0.4791174903847984,0.47935802288344664,0.48277100818683616,0.49079391969828656,1
84,aknms (82).jpg,0.7196466734127887,0.5994986373840776,0.5365576369452716,0.4247804007765039,0.5591754299961167,0.4643750836115723,0.5318732234169607,1
85,aknms (83).jpg,0.4166081849186134,0.55634933641943,0.6179382648054429,0.8079930805336158,0.38672682251971674,0.7464815175550533,0.5810212829402666,1
86,aknms (86).jpg,0.5256135417880867,0.5794218188465002,0.7019511363568045,0.37180336099358585,0.5026644083070719,0.47287663399603874,0.3998409051428601,1
87,aknms (88).jpg,0.7074862984992609,0.4305688125735124,0.5556648851270063,0.4996341145540893,0.5381819842357249,0.37451602541137063,0.5210957814524866,1
88,aknms (9).jpg,0.7247562230834802,0.5479137401759478,0.45720505344339774,0.24176394916247013,0.436481113959815,0.17440503003318297,0.48722864372300634,1
89,aknms (92).jpg,0.8376494393415396,0.411113249253753,0.4918601633239053,0.30690284549395086,0.4347992916494364,0.3850434097167309,0.6156689644653666,1
90,aknms (98).jpg,0.6814224003890504,0.5021428077029368,0.5055657253507556,0.2593767694078992,0.4314396029235482,0.2877343883833078,0.7248575236290299,1
91,cookgram  (10).jpg,0.8333353575581978,0.5095239857958768,0.43743629375400733,0.35848795495928165,0.4788026548420513,0.3173444148618424,0.5124622084092192,1
92,cookgram  (102).jpg,0.7865391651074507,0.46502676514029223,0.5614706668280433,0.31089681547274733,0.35528075982638085,0.46376241526381023,0.42864459970270674,1
93,cookgram  (106).jpg,0.6661970063302102,0.6168051178822666,0.5102837565723166,0.09453887466092854,0.4369284546986366,0.34600158742783893,0.6970404805193864,1
94,cookgram  (107).jpg,0.7297077200357666,0.47805060332819954,0.5109363632111374,0.26998059491492177,0.5412904505863403,0.3010137603210127,0.6276668371426207,1
95,cookgram  (113).jpg,0.5864216501717641,0.4571874793388148,0.5374618215250885,0.3905625074032661,0.5306017110701635,0.35405836969298043,0.48063313489579396,1
96,cookgram  (114).jpg,0.5171807607664961,0.6772570926096485,0.6548625736500208,0.5940227273939837,0.5288271431847512,0.5488523882779571,0.4051248772328335,1
97,cookgram  (115).jpg,0.5798130539609988,0.47450371987221923,0.6412543989400213,0.6778649974548967,0.39703632588983717,0.6425808951794371,0.47554672132147346,1
98,cookgram  (116).jpg,0.5729017986115608,0.5793447648359564,0.5242111371556165,0.3910161619624803,0.528976650631305,0.35181251258079593,0.5199888790152328,1
99,cookgram  (117).jpg,0.5524187746740095,0.5227639240876802,0.6222002801091626,0.5033825760446992,0.5376999065607961,0.44998820270534556,0.5016528414417681,1
100,cookgram  (118).jpg,0.5985457833225929,0.5891762646466965,0.5748409928492038,0.26258313026953,0.4808790697317682,0.3864616911691454,0.4467086869358248,1
101,cookgram  (12).jpg,0.7387323020132616,0.391612747986588,0.4461528863624567,0.3583883459593193,0.6082977653918408,0.2972009433930982,0.5260516700380569,1
102,cookgram  (121).jpg,0.4339690344363037,0.710636379169121,0.5260671217261228,0.3520330062396921,0.5252350013268043,0.4175146436592412,0.6249824285458242,1
103,cookgram  (122).jpg,0.5483730153725435,0.5668724905570328,0.4474088895129002,0.32852254776179624,0.5803210542529165,0.33670153523087565,0.676499023832724,1
104,cookgram  (125).jpg,0.683401818334525,0.5887623352363267,0.5600507045547385,0.24872021252395138,0.4574568535196555,0.3229612702190665,0.42227045732473234,1
105,cookgram  (127).jpg,0.616169938410238,0.6612817388319727,0.5904789620175479,0.2538791105195,0.49051071079468134,0.3737180556880322,0.6556897964057488,1
106,cookgram  (129).jpg,0.526516936721036,0.6275831782094307,0.5296631556580582,0.27535914233206965,0.5501195445651234,0.13111468532576287,0.7374314547689796,1
107,cookgram  (13).jpg,0.7053373203740513,0.49213711575838803,0.6208720450882298,0.5816658149692463,0.5141244647708498,0.5089804025505796,0.5458125855399624,1
108,cookgram  (131).jpg,0.6876667220370237,0.44803862133180133,0.5826458084464516,0.5685421207734024,0.37904030638367947,0.4051524944027928,0.42059050272272935,1
109,cookgram  (135).jpg,0.6979741773751584,0.6725480601226789,0.4798411905138325,0.17304204908008441,0.4492198663961988,0.2789679071291481,0.6860984738398579,1
110,cookgram  (138).jpg,0.6900636768400507,0.5663159071967054,0.5426312299844454,0.33420765499888827,0.4690395499424993,0.4944254248089116,0.5681083313465578,1
111,cookgram  (14).jpg,0.6737481951874353,0.6052163454037681,0.44941740360139687,0.493706717172618,0.4465633090984815,0.4078921577594744,0.45032827515391527,1
112,cookgram  (141).jpg,0.5731287498280923,0.6259270951025855,0.5073460822257481,0.3767420706817899,0.4829884309023801,0.2539664092355014,0.5225464959783438,1
113,cookgram  (143).jpg,0.8489929762775872,0.5184738134088217,0.4055953365528267,0.3323767111419295,0.40364448596587593,0.3839020066080828,0.5231213998144538,1
114,cookgram  (144).jpg,0.4500436437494463,0.7497436225000108,0.8494557710563082,0.5001131708663114,0.22664084419605635,0.7994276280387637,0.6159217075531705,1
115,cookgram  (145).jpg,0.5908835868191856,0.551499945589729,0.5507931610734467,0.4604689443612755,0.4770252475715595,0.4379971418642282,0.5124123255296853,1
116,cookgram  (148).jpg,0.5933870028058452,0.7086531518501537,0.5955806123547609,0.16830323104909015,0.37502644485335196,0.34094374772087677,0.6083110490554602,1
117,cookgram  (149).jpg,0.42438004300321264,0.6989333487525459,0.6578282407601093,0.5044670723765783,0.5127861515759612,0.5648987112850653,0.7649232819663502,1
118,cookgram  (15).jpg,0.7062503657493003,0.6100800241436449,0.5331254216882626,0.3548599216468014,0.5481246096940005,0.46289337585413937,0.3931076221322293,1
119,cookgram  (151).jpg,0.6067050901812103,0.45892222768805613,0.5150832524932969,0.5027298151204531,0.48745588622256714,0.46247832672454026,0.37914783424562537,1
120,cookgram  (152).jpg,0.5288225591515023,0.5599540663694526,0.6607518593982825,0.4741168603774366,0.5956408851471665,0.5379605226112075,0.48730795042820074,1
121,cookgram  (153).jpg,0.3618555785912259,0.7165336498491968,0.5715178818277732,0.5592973218733935,0.5485321854413125,0.5403985685872182,0.17254461059589737,1
122,cookgram  (154).jpg,0.6876921676657428,0.7009139189075057,0.5104540477049553,0.13120263533546653,0.42374311472845155,0.3541844110785991,0.5264548568576206,1
123,cookgram  (155).jpg,0.674607832475274,0.6131036753642386,0.5672479823315986,0.487329985297367,0.3440027207084595,0.5553780427517357,0.6003170963828869,1
124,cookgram  (156).jpg,0.2863453265563206,0.7110648352421279,0.6256480261030675,0.5165864885489055,0.554080683982646,0.3699433726598731,0.7606955652422502,1
125,cookgram  (159).jpg,0.8022100479500882,0.5495464643891349,0.5200887389362995,0.5648411269072868,0.3497717394174121,0.6448832576798978,0.5757731152546319,1
126,cookgram  (163).jpg,0.5954512800767353,0.5392588239960675,0.5613926297756634,0.45918744052658744,0.4411730471735926,0.48939251526471106,0.5884588824077011,1
127,cookgram  (165).jpg,0.5855619161478893,0.4938894086838665,0.5886397291827907,0.36077376938325884,0.5920381270585413,0.4012586880769532,0.524339492166191,1
128,cookgram  (166).jpg,0.39607673791004383,0.7466230059252505,0.6951434264926017,0.4744723794966046,0.5121333170781357,0.45703881363643106,0.5712471043894528,1
129,cookgram  (169).jpg,0.405279638956323,0.5381106271091008,0.3941264209942522,0.3339507055395653,0.7206259535356614,0.1779408594172187,0.5699153054889106,1
130,cookgram  (17).jpg,0.5623852558154201,0.6305693445899053,0.5801410855712277,0.3456276504320413,0.5689592154480233,0.41930576732998215,0.46472311044466164,1
131,cookgram  (170).jpg,0.4773181507360488,0.5354613128257729,0.5563518581497933,0.5619341502583465,0.5074696502313687,0.4407014460189488,0.5027124555474345,1
132,cookgram  (171).jpg,0.3680732883020908,0.5001227646619918,0.6315821066534154,0.7873471432967749,0.4510241983797649,0.6315965085077647,0.43429915710539946,1
133,cookgram  (172).jpg,0.6130799300338305,0.6267939902417158,0.5537607271172993,0.26942557972478,0.46471318381240406,0.2922514492568232,0.42990333826742644,1
134,cookgram  (174).jpg,0.5737917326752582,0.5764563432691792,0.5219148092766898,0.1564971560120945,0.4910969963177971,0.31966231055713,1.0,1
135,cookgram  (177).jpg,0.566836674007264,0.560194572713162,0.5802420118604683,0.46212328833600946,0.5452714924425239,0.4203792326833531,0.4858204530747663,1
136,cookgram  (18).jpg,0.6791090505671094,0.49255314257388244,0.6021337287597731,0.44728165242948636,0.5200164300913945,0.40841637096128725,0.6046274981700609,1
137,cookgram  (182).jpg,0.38361641969448473,0.6425244758779491,0.503824751330693,0.4766286199629948,0.5527279961344285,0.2798688736025885,0.5722862700870827,1
138,cookgram  (186).jpg,0.27637359703879594,0.4322069499087391,0.547187504688764,0.9605918116304982,0.7337963487258539,0.5880988283580025,0.61517685514077,1
139,cookgram  (192).jpg,0.6078558253932788,0.5926839974813196,0.534691347300529,0.42836727582553513,0.5376418408430153,0.3955508698087965,0.45675781628429624,1
140,cookgram  (194).jpg,0.6259603160335163,0.6084857045504123,0.6299475358374721,0.38426507005015936,0.4594360933076694,0.5053864325527387,0.5449486585273595,1
141,cookgram  (195).jpg,0.617126442111186,0.6538093931717528,0.6769946013934914,0.4331023552499024,0.32088224536830223,0.5198976332824746,0.3316854796241423,1
142,cookgram  (196).jpg,0.6917296129120194,0.46494636745023077,0.4318740489052702,0.32330357532153736,0.36320590032557676,0.3768054531799304,0.7424790354287861,1
143,cookgram  (197).jpg,0.6208714129388616,0.7568177749911292,0.7394666305659763,0.019724921115503096,0.3964526440603327,0.4286704627435084,0.7147207709477079,1
144,cookgram  (2).jpg,0.6746943423997163,0.48117055605565706,0.5184130674494146,0.4759264620734734,0.6342987277069042,0.38505636135578525,0.4495405042482733,1
145,cookgram  (202).jpg,0.9280567652403103,0.0,0.0,0.20429930156444723,1.0,0.26594860196319026,0.7152754145396005,1
146,cookgram  (21).jpg,0.7823682233722514,0.44453460854496235,0.4471953060788672,0.32497111979562127,0.5031525082478734,0.36497708900706705,0.4914428973870729,1
147,cookgram  (23).jpg,0.6415773433744428,0.5502848881604275,0.6230417772280445,0.3486806957324675,0.4159278234524922,0.38186610950748345,0.6082875358014517,1
148,cookgram  (24).jpg,0.6635074430267179,0.6392860625104189,0.5803177713519302,0.40225066494198514,0.5080217007208395,0.3833651614282194,0.5419436682093035,1
149,cookgram  (29).jpg,0.8244926182886324,0.38602780054124963,0.5147813791973863,0.24521943283988423,0.5306008819829822,0.36610854939259996,0.4242405534905793,1
150,cookgram  (32).jpg,0.585403167750209,0.5475454042455434,0.6007075550867323,0.5930617058337266,0.5572333836298864,0.5699305033788474,0.46840454222411043,1
151,cookgram  (35).jpg,0.6769693479472753,0.5717258833781517,0.5163463146558959,0.3834085882820009,0.5337771286661863,0.429258380218174,0.5184436218803946,1
152,cookgram  (38).jpg,0.40864584926910125,0.5429427015836304,0.44485222380962447,0.5556460116143336,0.5534818350722288,0.36440599321616807,0.30274705610913466,1
153,cookgram  (4).jpg,0.7206270649984836,0.6194342315993209,0.5152627021112357,0.28722642600101134,0.4890518137483114,0.42773496371047814,0.5582749338026494,1
154,cookgram  (46).jpg,0.61010435226125,0.5076119610741623,0.5100713721918675,0.640016906570207,0.559478047562433,0.503923919969122,0.47016327312761785,1
155,cookgram  (48).jpg,0.5311492895134908,0.6222330178210106,0.5194672676209156,0.42207777591412116,0.5626209871097008,0.31987548139720423,0.8112096937924315,1
156,cookgram  (5).jpg,0.7002672538670922,0.5298944080263267,0.5285841100782219,0.24913749969970872,0.5612839153462104,0.29615617042860776,0.5212021842077511,1
157,cookgram  (55).jpg,0.6055784621201499,0.6861712446457329,0.5469653555280491,0.3621607193952882,0.4707540448744647,0.4471713570797846,0.6689885869172271,1
158,cookgram  (56).jpg,0.731242943017311,0.36261220490097473,0.4149185761719832,0.5484202156685811,0.39153671390076483,0.6131148885805392,0.39263770202995774,1
159,cookgram  (57).jpg,0.25708106279177273,0.8589815096720306,0.7629499122875636,0.5422429576923171,0.5236515467819685,0.5955470055299691,0.5406866337540651,1
160,cookgram  (58).jpg,0.8628484790639599,0.5317630918938437,0.5754222621460237,0.43241422272407726,0.35473910559182653,0.5216032116719059,0.7768816281189636,1
161,cookgram  (6).jpg,0.6027588639166138,0.5155813190463954,0.5887536383185712,0.06852580101451383,0.3839772457480799,0.11367814447994784,0.6032430090870408,1
162,cookgram  (62).jpg,0.6313650738196204,0.6897709805233395,0.522091299343621,0.41936365516475443,0.5691920664500624,0.4236139717804619,0.6472742917518375,1
163,cookgram  (68).jpg,0.7724109554528374,0.43368085368456444,0.4448008828110595,0.363936516015217,0.5027159510095879,0.43164026755381213,0.5936572067491713,1
164,cookgram  (70).jpg,0.5511064147901037,0.6044992556398339,0.5325053250349236,0.4906270382957984,0.4766855975233449,0.4563930178875276,0.5157309168644111,1
165,cookgram  (75).jpg,0.5562801850484249,0.4759429323909963,0.5035802822348353,0.4953289784180112,0.6985746164467677,0.30926708394238633,0.3706753002998523,1
166,cookgram  (77).jpg,0.4082221513443238,0.5427827412427112,0.5150223536662462,0.5519318459486386,0.6400090619239174,0.32140063046312806,0.522330136086389,1
167,cookgram  (8).jpg,0.6242534052870384,0.6716310149072005,0.5083183550652638,0.385590112088598,0.4761528084465751,0.4099333489616729,0.4879606892990127,1
168,cookgram  (81).jpg,0.6617490397202755,0.6549425819735926,0.7137230386627538,0.38062835745483464,0.46111348520580764,0.5918101990905736,0.4919494457011685,1
169,cookgram  (84).jpg,0.600581919083684,0.6047509700499604,0.5729329102217378,0.4147583490166474,0.4766227922456271,0.36994280126305434,0.6284955666291885,1
170,cookgram  (87).jpg,0.7047129360117467,0.6134919259908271,0.4690516192831515,0.23445026126525592,0.5579597392097672,0.2862029226840357,0.43976620898592733,1
171,cookgram  (9).jpg,0.747526576006372,0.6442123084310858,0.5237938904432,0.2926997010722039,0.3803528444251126,0.43970172840211363,0.5948571574275661,1
172,cookgram  (90).jpg,0.7300217965338983,0.5264147508141419,0.6157558879013937,0.4459026280486608,0.46473106979374434,0.4887085866298507,0.6050885808963996,1
173,cookgram  (92).jpg,0.6211269379086582,0.6691026790083378,0.5787500127854109,0.3138627676818096,0.5016866461190563,0.42093201521663537,0.4455526265319115,1
174,cookgram  (93).jpg,0.5368061834103266,0.5867711604294319,0.6593696874371306,0.6553481217423094,0.3992064049063328,0.6735592572030383,0.3711461001683234,1
175,cookgram  (95).jpg,0.6529282340038516,0.7341948641968767,0.7819746723310839,0.3682594897748465,0.4354651340630711,0.6555106392177533,0.6177897923262639,1
176,cookgram  (98).jpg,0.3964881811731086,0.3518889763939903,0.5748342631190049,0.8842106522011703,0.3956375699607702,0.865948415825924,0.22514328218165613,1
177,cookgram  (99).jpg,0.33257753073835933,0.7083232544238485,0.5638787071886906,0.49411207049001743,0.5640792532073777,0.5075847893178745,0.3881456071125998,1
178,hayaben_tarou (11).jpg,0.7337517660493302,0.6884851507762758,0.6611533995240948,0.3593453447640094,0.35051350336869896,0.3687293382615632,0.5853697806869118,1
