,path,word1,word2,word3,word4,word5,word6,word7,attribute
31,aimibento (17).jpg,0.3999999999999999,0.5424354243542436,0.6363636363636362,0.3741935483870968,0.3806451612903226,0.5666666666666667,0.1125,0
32,aimibento (4).jpg,0.5555555555555556,0.7878228782287825,0.2386363636363636,0.435483870967742,0.4032258064516129,0.5,0.328125,0
33,aimibento (5).jpg,0.5185185185185184,0.6888068880688806,0.1951515151515152,0.3827956989247311,0.5526881720430108,0.622222222222222,0.2749999999999999,0
34,aimibento (7).jpg,0.5925925925925926,0.615621156211562,0.1696969696969696,0.3870967741935485,0.5913978494623657,0.5833333333333333,0.25,0
35,aknms (10).jpg,0.7692307692307692,0.8027249503264265,0.7734265734265733,0.5310173697270473,0.6228287841191067,0.5128205128205128,0.7211538461538463,0
36,aknms (101).jpg,0.3950617283950617,0.5223452234522347,0.4383838383838383,0.4229390681003584,0.2258064516129032,0.2222222222222221,0.375,0
37,aknms (103).jpg,0.6666666666666667,0.5940959409594097,0.7,0.1612903225806452,0.6451612903225807,0.5833333333333333,0.703125,0
38,aknms (104).jpg,0.5811965811965811,0.4053363610559183,0.6755244755244756,0.1141439205955335,0.3647642679900744,0.3333333333333332,0.4326923076923077,0
39,aknms (108).jpg,0.5252525252525252,0.8406574974840658,0.4512396694214875,0.6158357771260998,0.6246334310850441,0.606060606060606,0.5454545454545452,0
40,aknms (109).jpg,0.5432098765432098,0.4936449364493643,0.5515151515151515,0.2508960573476703,0.7419354838709677,0.5185185185185184,0.3333333333333332,0
41,aknms (113).jpg,0.6495726495726497,0.5642917967641216,0.6559440559440559,0.1339950372208437,0.5632754342431763,0.5641025641025641,0.75,0
42,aknms (114).jpg,0.3703703703703703,0.2712177121771217,0.6363636363636362,0.5591397849462367,0.3548387096774194,0.4444444444444442,0.46875,0
43,aknms (116).jpg,0.3194444444444444,0.2066420664206641,0.4136363636363636,0.4193548387096775,0.2096774193548387,0.7708333333333333,0.421875,0
44,aknms (119).jpg,0.6000000000000001,0.6715867158671588,0.3818181818181818,0.4,0.7677419354838708,0.6333333333333333,0.5250000000000001,0
45,aknms (12).jpg,0.7777777777777777,0.6371463714637148,0.509090909090909,0.5376344086021505,0.5268817204301077,0.6666666666666665,0.5625,0
46,aknms (122).jpg,0.5,0.5079950799507996,0.7,0.1290322580645162,0.7204301075268817,0.6111111111111109,0.5625,0
47,aknms (124).jpg,0.6797385620915031,0.601693075754287,0.7262032085561496,0.3149905123339659,0.8330170777988615,0.803921568627451,0.5735294117647058,0
48,aknms (125).jpg,0.1925925925925925,0.3788437884378843,0.3987878787878787,0.4688172043010752,0.3118279569892472,0.7555555555555555,0.3249999999999999,0
49,aknms (127).jpg,0.6666666666666667,0.6888068880688806,0.5684848484848486,0.5720430107526882,0.6559139784946237,0.5333333333333332,0.4749999999999998,0
50,aknms (130).jpg,0.5481481481481482,0.6715867158671588,0.3139393939393938,0.313978494623656,0.2602150537634409,0.5333333333333332,0.2250000000000001,0
51,aknms (137).jpg,0.6111111111111112,0.4649446494464945,0.4454545454545455,0.2580645161290322,0.7741935483870968,0.6666666666666665,0.234375,0
52,aknms (138).jpg,0.7407407407407407,0.5295202952029522,0.4666666666666665,0.4731182795698925,0.4408602150537635,0.4166666666666665,0.4062499999999998,0
53,aknms (139).jpg,0.6349206349206349,0.6125461254612546,0.5636363636363637,0.4516129032258065,0.7419354838709677,0.5714285714285714,0.3214285714285714,0
54,aknms (14).jpg,0.5925925925925926,0.5940959409594097,0.403030303030303,0.2580645161290322,0.4408602150537635,0.5277777777777777,0.625,0
55,aknms (145).jpg,0.6222222222222222,0.6199261992619925,0.7381818181818183,0.1935483870967742,0.8451612903225807,0.6666666666666665,0.5250000000000001,0
56,aknms (147).jpg,0.4444444444444444,0.6227962279622795,0.494949494949495,0.3942652329749104,0.7419354838709677,0.6111111111111109,0.6041666666666665,0
57,aknms (148).jpg,0.7142857142857142,0.6494464944649448,0.5999999999999999,0.4331797235023042,0.76036866359447,0.6666666666666665,0.669642857142857,0
58,aknms (149).jpg,0.7555555555555555,0.6199261992619925,0.4581818181818182,0.4774193548387095,0.9225806451612903,0.5333333333333332,0.5999999999999999,0
59,aknms (153).jpg,0.7777777777777777,0.5079950799507996,0.5939393939393938,0.7956989247311828,0.2258064516129032,0.2777777777777777,0.8749999999999998,0
60,aknms (18).jpg,0.6666666666666667,0.6125461254612546,0.4545454545454546,0.3410138248847928,0.8894009216589862,0.6666666666666665,0.5892857142857142,0
61,aknms (20).jpg,0.5608465608465607,0.4403444034440343,0.6606060606060604,0.3410138248847928,0.4961597542242706,0.5396825396825395,0.5357142857142858,0
62,aknms (23).jpg,0.6666666666666667,0.5202952029520297,0.8727272727272728,0.4147465437788019,0.6866359447004609,0.3809523809523809,0.482142857142857,0
63,aknms (25).jpg,0.5396825396825398,0.5387453874538745,0.5636363636363637,0.2304147465437788,0.8525345622119815,0.6190476190476188,0.5892857142857142,0
64,aknms (26).jpg,0.5481481481481482,0.4477244772447725,0.5006060606060607,0.5204301075268818,0.6215053763440861,0.6444444444444444,0.625,0
65,aknms (27).jpg,0.5777777777777777,0.7404674046740468,0.4836363636363636,0.3827956989247311,0.724731182795699,0.5333333333333332,0.55,0
66,aknms (31).jpg,0.6495726495726497,0.7232472324723248,0.4601398601398603,0.3325062034739454,0.523573200992556,0.5384615384615383,0.4326923076923077,0
67,aknms (34).jpg,0.1975308641975308,0.2640426404264042,0.6080808080808082,0.4802867383512543,0.5985663082437276,0.7407407407407407,0.4791666666666665,0
68,aknms (39).jpg,0.4561403508771928,0.5193241406098271,0.3282296650717703,0.4108658743633278,0.3208828522920203,0.7192982456140351,0.394736842105263,0
69,aknms (40).jpg,0.5,0.4649446494464945,0.4454545454545455,0.3225806451612903,0.6774193548387097,0.3333333333333332,0.421875,0
70,aknms (41).jpg,0.6172839506172838,0.694546945469455,0.4666666666666665,0.1935483870967742,0.6559139784946237,0.7037037037037035,0.5416666666666667,0
71,aknms (46).jpg,0.4786324786324787,0.3258586432018167,0.5188811188811189,0.5508684863523574,0.1464019851116625,0.6153846153846152,0.4326923076923077,0
72,aknms (54).jpg,0.4444444444444444,0.4649446494464945,0.5272727272727271,0.5622119815668203,0.6682027649769586,0.3809523809523809,0.6964285714285712,0
73,aknms (56).jpg,0.3194444444444444,0.5456642066420664,0.5568181818181819,0.5967741935483872,0.7258064516129032,0.4791666666666665,0.421875,0
74,aknms (57).jpg,0.6518518518518519,0.6715867158671588,0.5345454545454544,0.6064516129032258,0.913978494623656,0.622222222222222,0.6999999999999997,0
75,aknms (58).jpg,0.5555555555555556,0.615621156211562,0.509090909090909,0.3655913978494624,0.3548387096774194,0.2777777777777777,0.53125,0
76,aknms (64).jpg,0.7777777777777777,0.77859778597786,0.8909090909090909,0.3594470046082949,0.6682027649769586,0.2857142857142856,0.857142857142857,0
77,aknms (66).jpg,0.4444444444444444,0.4649446494464945,0.709090909090909,0.2672811059907835,0.7419354838709677,0.4761904761904763,0.5892857142857142,0
78,aknms (68).jpg,0.4444444444444444,0.4993849938499387,0.3818181818181818,0.2967741935483871,0.5354838709677421,0.5111111111111111,0.425,0
79,aknms (69).jpg,0.5925925925925926,0.4649446494464945,0.5939393939393938,0.4731182795698925,0.2473118279569891,0.5555555555555556,0.5625,0
80,aknms (71).jpg,0.4242424242424242,0.4179805434417979,0.7057851239669422,0.4046920821114368,0.5073313782991202,0.4545454545454543,0.4431818181818181,0
81,aknms (73).jpg,0.5333333333333334,0.6715867158671588,0.6618181818181816,0.4,0.2258064516129032,0.6333333333333333,0.5250000000000001,0
82,aknms (74).jpg,0.6868686868686869,0.5588728614558872,0.3355371900826445,0.3343108504398827,0.6011730205278591,0.4848484848484846,0.4431818181818181,0
83,aknms (79).jpg,0.75,0.5618081180811808,0.7,0.4193548387096775,0.5806451612903225,0.5833333333333333,0.375,0
84,aknms (82).jpg,0.5641025641025641,0.6040306556911724,0.1664335664335664,0.491315136476427,0.6228287841191067,0.5641025641025641,0.5480769230769231,0
85,aknms (83).jpg,0.2888888888888888,0.4132841328413283,0.2545454545454546,0.4,0.2774193548387097,0.8333333333333333,0.6749999999999998,0
86,aknms (86).jpg,0.4444444444444444,0.5223452234522347,0.6222222222222222,0.1362007168458782,0.4982078853046594,0.4074074074074074,0.4999999999999998,0
87,aknms (88).jpg,0.6262626262626263,0.4649446494464945,0.4512396694214875,0.5454545454545454,0.5542521994134897,0.4848484848484846,0.375,0
88,aknms (9).jpg,0.6031746031746033,0.7047970479704798,0.4545454545454546,0.4884792626728111,0.5944700460829493,0.5476190476190477,0.6160714285714286,0
89,aknms (92).jpg,0.6074074074074074,0.4649446494464945,0.5515151515151515,0.8301075268817204,0.3290322580645161,0.5333333333333332,0.575,0
90,aknms (98).jpg,0.5252525252525252,0.6293190204629321,0.4049586776859504,0.5689149560117301,0.3665689149560117,0.6969696969696968,0.2727272727272727,0
91,cookgram  (10).jpg,0.4938271604938271,0.90979909799098,0.1696969696969696,0.4229390681003584,0.4982078853046594,0.5925925925925926,0.2291666666666667,0
92,cookgram  (102).jpg,0.3076923076923077,0.4848140789100198,0.4601398601398603,0.5111662531017371,0.1464019851116625,0.4615384615384617,0.5480769230769231,0
93,cookgram  (106).jpg,0.5555555555555556,0.8201107011070111,0.2068181818181819,0.1451612903225807,0.596774193548387,0.6666666666666665,0.46875,0
94,cookgram  (107).jpg,0.6666666666666667,0.5756457564575647,0.5272727272727271,0.4700460829493087,0.7050691244239631,0.5952380952380951,0.4553571428571428,0
95,cookgram  (113).jpg,0.4967320261437908,0.44975037985674,0.4267379679144385,0.3757115749525618,0.726755218216319,0.5098039215686274,0.4852941176470586,0
96,cookgram  (114).jpg,0.6419753086419753,0.780647806478065,0.3252525252525252,0.4229390681003584,0.4838709677419355,0.4444444444444442,0.1666666666666667,0
97,cookgram  (115).jpg,0.4259259259259258,0.5725707257072573,0.3181818181818182,0.6666666666666665,0.3763440860215052,0.5833333333333333,0.34375,0
98,cookgram  (116).jpg,0.4285714285714286,0.4833948339483395,0.4181818181818182,0.3963133640552996,0.4838709677419355,0.6190476190476188,0.4285714285714286,0
99,cookgram  (117).jpg,0.5641025641025641,0.6636389440817486,0.5188811188811189,0.4317617866004963,0.4838709677419355,0.6666666666666665,0.4615384615384614,0
100,cookgram  (118).jpg,0.3999999999999999,0.5424354243542436,0.4836363636363636,0.1161290322580645,0.6387096774193548,0.6999999999999997,0.4874999999999998,0
101,cookgram  (12).jpg,0.6984126984126984,0.7232472324723248,0.509090909090909,0.4147465437788019,0.6497695852534564,0.6904761904761902,0.5625,0
102,cookgram  (121).jpg,0.4040404040404038,0.5588728614558872,0.3355371900826445,0.4750733137829912,0.530791788856305,0.5454545454545454,0.477272727272727,0
103,cookgram  (122).jpg,0.4761904761904763,0.5571955719557194,0.1636363636363637,0.2857142857142858,0.6497695852534564,0.7857142857142856,0.2410714285714286,0
104,cookgram  (125).jpg,0.512820512820513,0.5245529378370707,0.4797202797202797,0.3523573200992558,0.6823821339950371,0.5384615384615383,0.4615384615384614,0
105,cookgram  (127).jpg,0.5,0.7232472324723248,0.3818181818181818,0.3870967741935485,0.849462365591398,0.7222222222222223,0.375,0
106,cookgram  (129).jpg,0.2666666666666667,0.4132841328413283,0.5684848484848486,0.4688172043010752,0.4838709677419355,0.6888888888888887,0.6749999999999998,0
107,cookgram  (13).jpg,0.6464646464646464,0.6293190204629321,0.7520661157024793,0.6158357771260998,0.4838709677419355,0.6969696969696968,0.5113636363636362,0
108,cookgram  (131).jpg,0.3076923076923077,0.2265114958841896,0.6559440559440559,0.5905707196029777,0.1265508684863524,0.3589743589743588,0.346153846153846,0
109,cookgram  (135).jpg,0.5925925925925926,0.7232472324723248,0.1838383838383839,0.3655913978494624,0.3118279569892472,0.5555555555555556,0.4166666666666665,0
110,cookgram  (138).jpg,0.5555555555555556,0.4649446494464945,0.3818181818181818,0.2795698924731182,0.5483870967741935,0.4444444444444442,0.4375,0
111,cookgram  (14).jpg,0.9555555555555556,0.9557195571955722,0.2545454545454546,0.7612903225806453,0.6903225806451612,0.9333333333333332,0.5625,0
112,cookgram  (141).jpg,0.5185185185185184,0.6543665436654368,0.4327272727272728,0.4344086021505375,0.5354838709677421,0.5111111111111111,0.4749999999999998,0
113,cookgram  (143).jpg,0.4888888888888889,0.7232472324723248,0.4327272727272728,0.3741935483870968,0.5612903225806452,0.3999999999999999,0.1125,0
114,cookgram  (144).jpg,0.0935672514619884,0.1658574480481646,0.3550239234449761,0.5602716468590834,0.1443123938879457,0.7368421052631577,0.5328947368421053,0
115,cookgram  (145).jpg,0.4722222222222222,0.7232472324723248,0.3818181818181818,0.3548387096774194,0.6774193548387097,0.625,0.28125,0
116,cookgram  (148).jpg,0.5333333333333334,0.5682656826568268,0.3563636363636363,0.4774193548387095,0.4064516129032258,0.5,0.375,0
117,cookgram  (149).jpg,0.3703703703703703,0.4936449364493643,0.4666666666666665,0.3655913978494624,0.3118279569892472,0.5555555555555556,0.6666666666666665,0
118,cookgram  (15).jpg,0.711111111111111,0.7619926199261994,0.3309090909090909,0.4,0.7677419354838708,0.6499999999999999,0.3562500000000002,0
119,cookgram  (151).jpg,0.2962962962962961,0.189421894218942,0.5854545454545454,0.6236559139784947,0.1913978494623656,0.5333333333333332,0.575,0
120,cookgram  (152).jpg,0.5714285714285714,0.5387453874538745,0.5272727272727271,0.3225806451612903,0.870967741935484,0.6666666666666665,0.6964285714285712,0
121,cookgram  (153).jpg,0.5185185185185184,0.6371463714637148,0.296969696969697,0.4516129032258065,0.4666666666666665,0.5777777777777777,0.3249999999999999,0
122,cookgram  (154).jpg,0.5,0.7017220172201725,0.1484848484848484,0.3010752688172042,0.5053763440860215,0.5555555555555556,0.375,0
123,cookgram  (155).jpg,0.2666666666666667,0.5166051660516605,0.0763636363636364,0.5548387096774194,0.1225806451612904,0.6666666666666665,0.0,0
124,cookgram  (156).jpg,0.1481481481481481,0.4003690036900369,0.2757575757575757,0.6451612903225807,0.7419354838709677,0.3888888888888888,0.4375,0
125,cookgram  (159).jpg,0.7521367521367521,0.6835083735452739,0.146853146853147,0.7493796526054592,0.6625310173697272,0.7948717948717949,0.5769230769230769,0
126,cookgram  (163).jpg,0.3030303030303031,0.3710164374371015,0.2429752066115702,0.4281524926686217,0.2727272727272727,0.6666666666666665,0.477272727272727,0
127,cookgram  (165).jpg,0.3703703703703703,0.4434194341943419,0.403030303030303,0.3440860215053762,0.6774193548387097,0.6944444444444442,0.65625,0
128,cookgram  (166).jpg,0.3518518518518517,0.4649446494464945,0.4242424242424243,0.4301075268817205,0.5483870967741935,0.5555555555555556,0.53125,0
129,cookgram  (169).jpg,0.3660130718954248,0.5409159973952681,0.2021390374331552,0.2390891840607211,0.6812144212523719,0.8627450980392155,0.6397058823529411,0
130,cookgram  (17).jpg,0.4126984126984127,0.7232472324723248,0.1636363636363637,0.3410138248847928,0.4838709677419355,0.6190476190476188,0.2678571428571425,0
131,cookgram  (170).jpg,0.2888888888888888,0.2066420664206641,0.4581818181818182,0.7354838709677418,0.5870967741935484,0.7333333333333334,0.6375,0
132,cookgram  (171).jpg,0.2592592592592592,0.4218942189421895,0.5515151515151515,0.5591397849462367,0.1612903225806452,0.8611111111111109,0.21875,0
133,cookgram  (172).jpg,0.4444444444444444,0.4464944649446495,0.4727272727272726,0.2857142857142858,0.4285714285714286,0.5714285714285714,0.3214285714285714,0
134,cookgram  (174).jpg,0.3398692810457515,0.44975037985674,0.4267379679144385,0.3149905123339659,0.6963946869070208,0.7058823529411762,0.5955882352941175,0
135,cookgram  (177).jpg,0.4973544973544973,0.5018450184501847,0.4424242424242424,0.1321044546850999,0.4715821812596008,0.6190476190476188,0.4999999999999998,0
136,cookgram  (18).jpg,0.6464646464646464,0.6528010734652804,0.312396694214876,0.5923753665689151,0.5073313782991202,0.4545454545454543,0.5454545454545452,0
137,cookgram  (182).jpg,0.3247863247863248,0.5642917967641216,0.4601398601398603,0.7493796526054592,0.6228287841191067,0.5641025641025641,0.3173076923076923,0
138,cookgram  (186).jpg,0.2626262626262625,0.3005702784300571,0.3586776859504132,0.4750733137829912,0.7653958944281525,0.5757575757575761,0.3068181818181816,0
139,cookgram  (192).jpg,0.6153846153846154,0.7629860913993757,0.4601398601398603,0.3325062034739454,0.7022332506203472,0.6666666666666665,0.4326923076923077,0
140,cookgram  (194).jpg,0.5656565656565657,0.4179805434417979,0.543801652892562,0.4281524926686217,0.4838709677419355,0.7878787878787876,0.5795454545454546,0
141,cookgram  (195).jpg,0.4259259259259258,0.615621156211562,0.2545454545454546,0.6021505376344085,0.2903225806451612,0.4722222222222223,0.3125,0
142,cookgram  (196).jpg,0.3030303030303031,0.2770882254277088,0.2198347107438018,0.6627565982404693,0.4134897360703812,0.5151515151515151,0.4090909090909089,0
143,cookgram  (197).jpg,0.4814814814814815,0.6586715867158671,0.487878787878788,0.2580645161290322,0.5268817204301077,0.6388888888888888,0.53125,0
144,cookgram  (2).jpg,0.6666666666666667,0.6199261992619925,0.1781818181818182,0.3741935483870968,0.6387096774193548,0.7666666666666666,0.5250000000000001,0
145,cookgram  (202).jpg,0.5777777777777777,0.7060270602706028,0.3987878787878787,0.4688172043010752,0.8279569892473118,0.7777777777777777,0.6749999999999998,0
146,cookgram  (21).jpg,0.6222222222222222,0.6371463714637148,0.4327272727272728,0.4688172043010752,0.6043010752688172,0.3777777777777777,0.575,0
147,cookgram  (23).jpg,0.4615384615384614,0.3258586432018167,0.4209790209790212,0.5905707196029777,0.1066997518610421,0.7435897435897436,0.5769230769230769,0
148,cookgram  (24).jpg,0.7407407407407407,0.8093480934809348,0.3606060606060606,0.4516129032258065,0.6559139784946237,0.6388888888888888,0.46875,0
149,cookgram  (29).jpg,0.486111111111111,0.4972324723247233,0.4613636363636364,0.4516129032258065,0.467741935483871,0.5,0.4453125,0
150,cookgram  (32).jpg,0.4967320261437908,0.5864988061645323,0.3219251336898395,0.7096774193548387,0.5142314990512333,0.5294117647058822,0.375,0
151,cookgram  (35).jpg,0.5925925925925926,0.7232472324723248,0.212121212121212,0.3655913978494624,0.7706093189964156,0.6666666666666665,0.375,0
152,cookgram  (38).jpg,0.6111111111111112,0.6328413284132842,0.0890909090909091,0.7612903225806453,0.432258064516129,0.6166666666666665,0.3374999999999999,0
153,cookgram  (4).jpg,0.6111111111111112,0.7017220172201725,0.403030303030303,0.5161290322580645,0.5913978494623657,0.5,0.1875,0
154,cookgram  (46).jpg,0.6888888888888887,0.5166051660516605,0.5854545454545454,0.5290322580645161,0.4838709677419355,0.5666666666666667,0.6749999999999998,0
155,cookgram  (48).jpg,0.5061728395061728,0.5797457974579746,0.3818181818181818,0.6236559139784947,0.4695340501792115,0.7962962962962963,0.3958333333333332,0
156,cookgram  (5).jpg,0.4545454545454546,0.5588728614558872,0.2776859504132232,0.310850439882698,0.6011730205278591,0.6363636363636362,0.375,0
157,cookgram  (55).jpg,0.4444444444444444,0.6997651794699765,0.2198347107438018,0.6392961876832848,0.4838709677419355,0.5757575757575761,0.5454545454545452,0
158,cookgram  (56).jpg,0.3333333333333332,0.2066420664206641,0.3090909090909089,0.599078341013825,0.1705069124423963,0.6666666666666665,0.5357142857142858,0
159,cookgram  (57).jpg,0.6222222222222222,0.7232472324723248,0.3818181818181818,0.3225806451612903,0.3806451612903226,0.4666666666666668,0.4124999999999998,0
160,cookgram  (58).jpg,0.5811965811965811,0.6239000851546977,0.3426573426573427,0.7096774193548387,0.5037220843672456,0.5128205128205128,0.5192307692307694,0
161,cookgram  (6).jpg,0.3333333333333332,0.3680811808118082,0.4772727272727273,0.5806451612903225,0.0967741935483871,1.0,0.140625,0
162,cookgram  (62).jpg,0.4848484848484847,0.6058369674605838,0.3355371900826445,0.4281524926686217,0.5542521994134897,0.7878787878787876,0.340909090909091,0
163,cookgram  (68).jpg,0.6388888888888888,0.5295202952029522,0.5886363636363636,0.564516129032258,0.3870967741935484,0.625,0.609375,0
164,cookgram  (70).jpg,0.4666666666666665,0.6974169741697419,0.3309090909090909,0.5032258064516131,0.5096774193548386,0.5,0.3,0
165,cookgram  (75).jpg,0.4848484848484847,0.8171754444817175,0.3818181818181818,0.3577712609970673,0.530791788856305,0.5757575757575761,0.375,0
166,cookgram  (77).jpg,0.4102564102564102,0.5444223673005962,0.323076923076923,0.3325062034739454,0.5831265508684864,0.5641025641025641,0.4326923076923077,0
167,cookgram  (8).jpg,0.6666666666666667,0.7749077490774908,0.3309090909090909,0.3096774193548388,0.4064516129032258,0.5999999999999999,0.2625000000000002,0
168,cookgram  (81).jpg,0.6000000000000001,0.6199261992619925,0.28,0.2193548387096775,0.5612903225806452,0.6333333333333333,0.5250000000000001,0
169,cookgram  (84).jpg,0.4126984126984127,0.760147601476015,0.3272727272727272,0.4516129032258065,0.631336405529954,0.4047619047619046,0.2410714285714286,0
170,cookgram  (87).jpg,0.6296296296296295,0.7878228782287825,0.212121212121212,0.3655913978494624,0.78494623655914,0.6666666666666665,0.28125,0
171,cookgram  (9).jpg,0.7936507936507935,0.9446494464944648,0.1272727272727273,0.3410138248847928,0.7788018433179724,0.952380952380952,0.5892857142857142,0
172,cookgram  (90).jpg,0.6013071895424837,0.4649446494464945,0.6064171122994653,0.4971537001897534,0.2713472485768501,0.7058823529411762,0.4852941176470586,0
173,cookgram  (92).jpg,0.6222222222222222,0.7232472324723248,0.4327272727272728,0.5032258064516131,0.6129032258064515,0.5999999999999999,0.5625,0
174,cookgram  (93).jpg,0.4040404040404038,0.5119087554511909,0.4975206611570246,0.5219941348973607,0.2961876832844575,0.606060606060606,0.4431818181818181,0
175,cookgram  (95).jpg,0.7272727272727271,0.6762831264676284,0.5669421487603308,0.310850439882698,0.7888563049853372,0.8181818181818179,0.2727272727272727,0
176,cookgram  (98).jpg,0.2626262626262625,0.2066420664206641,0.5206611570247934,0.4046920821114368,0.1319648093841641,0.7272727272727271,0.5454545454545452,0
177,cookgram  (99).jpg,0.5185185185185184,0.694546945469455,0.3535353535353536,0.5089605734767026,0.5985663082437276,0.4074074074074074,0.4166666666666665,0
178,hayaben_tarou (11).jpg,0.8686868686868687,0.7702113384770212,0.7983471074380166,0.7565982404692082,0.4134897360703812,0.2727272727272725,0.5454545454545452,0
179,hayaben_tarou (13).jpg,0.588888888888889,0.7361623616236163,0.3309090909090909,0.4258064516129032,0.5612903225806452,0.5333333333333332,0.46875,0
180,hayaben_tarou (16).jpg,0.4242424242424242,0.6762831264676284,0.3355371900826445,0.6158357771260998,0.4838709677419355,0.5454545454545454,0.2727272727272727,0
181,hayaben_tarou (18).jpg,0.2222222222222222,0.4649446494464945,0.7057851239669422,0.4985337243401759,0.4134897360703812,0.4242424242424241,0.5795454545454546,0
182,hayaben_tarou (20).jpg,0.3999999999999999,0.2755227552275522,0.8060606060606061,0.4344086021505375,0.4666666666666665,0.7555555555555555,0.3,0
183,hayaben_tarou (22).jpg,0.4722222222222222,0.690959409594096,0.4136363636363636,0.4838709677419355,0.3870967741935484,0.4166666666666665,0.328125,0
